item_id,Object Key,URL
92c3983c0d41372eaffde86c17d5582b,shortVideos/92c3983c0d41372eaffde86c17d5582b.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/92c3983c0d41372eaffde86c17d5582b.mp4
93eca6b49eb656f26536572e588be8ff,shortVideos/93eca6b49eb656f26536572e588be8ff.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/93eca6b49eb656f26536572e588be8ff.mp4
97f3e1273db07bea90bc0529d49afac1,shortVideos/97f3e1273db07bea90bc0529d49afac1.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/97f3e1273db07bea90bc0529d49afac1.mp4
9827e08db5f1f52c92a5700a27721b14,shortVideos/9827e08db5f1f52c92a5700a27721b14.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/9827e08db5f1f52c92a5700a27721b14.mp4
98b9503dfe2b76b8bf06e4c787a45034,shortVideos/98b9503dfe2b76b8bf06e4c787a45034.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/98b9503dfe2b76b8bf06e4c787a45034.mp4
9c39aead9c4e3bfaa7998ae20ffcee0f,shortVideos/9c39aead9c4e3bfaa7998ae20ffcee0f.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/9c39aead9c4e3bfaa7998ae20ffcee0f.mp4
9c548e70860e94fcaf54d2758c0ba29a,shortVideos/9c548e70860e94fcaf54d2758c0ba29a.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/9c548e70860e94fcaf54d2758c0ba29a.mp4
9cdb643efb4530f276fd82b7676b1f7d,shortVideos/9cdb643efb4530f276fd82b7676b1f7d.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/9cdb643efb4530f276fd82b7676b1f7d.mp4
a33b318269586bb13c49cccd429c3265,shortVideos/a33b318269586bb13c49cccd429c3265.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/a33b318269586bb13c49cccd429c3265.mp4
ac161de3eafb5fbd4e56afa35ed8571d,shortVideos/ac161de3eafb5fbd4e56afa35ed8571d.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/ac161de3eafb5fbd4e56afa35ed8571d.mp4
b0660b0ab040c8e026e4b9d1f9d895be,shortVideos/b0660b0ab040c8e026e4b9d1f9d895be.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/b0660b0ab040c8e026e4b9d1f9d895be.mp4
b2b4d380c3b10b246a71e89ceeb8c708,shortVideos/b2b4d380c3b10b246a71e89ceeb8c708.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/b2b4d380c3b10b246a71e89ceeb8c708.mp4
b5842d770e1d2297c33ef19d7375b58c,shortVideos/b5842d770e1d2297c33ef19d7375b58c.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/b5842d770e1d2297c33ef19d7375b58c.mp4
b5983cf8f792500f8b7af484ddf3f5e4,shortVideos/b5983cf8f792500f8b7af484ddf3f5e4.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/b5983cf8f792500f8b7af484ddf3f5e4.mp4
b5cfad24c11fd4a4a9a640c8ba3f4822,shortVideos/b5cfad24c11fd4a4a9a640c8ba3f4822.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/b5cfad24c11fd4a4a9a640c8ba3f4822.mp4
b6151a57fd74de9ee3bd0ca09bb82b45,shortVideos/b6151a57fd74de9ee3bd0ca09bb82b45.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/b6151a57fd74de9ee3bd0ca09bb82b45.mp4
b6a46b96d960d9a6e95a83228da79526,shortVideos/b6a46b96d960d9a6e95a83228da79526.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/b6a46b96d960d9a6e95a83228da79526.mp4
b6a635f8fb2b63ce727985adf90a620b,shortVideos/b6a635f8fb2b63ce727985adf90a620b.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/b6a635f8fb2b63ce727985adf90a620b.mp4
b742498d60ac6a633892138eed8ce0fd,shortVideos/b742498d60ac6a633892138eed8ce0fd.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/b742498d60ac6a633892138eed8ce0fd.mp4
b794b1fbe37375428a0d1a64c0a3b072,shortVideos/b794b1fbe37375428a0d1a64c0a3b072.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/b794b1fbe37375428a0d1a64c0a3b072.mp4
b8b3ce3b74093f68faa156731b941a10,shortVideos/b8b3ce3b74093f68faa156731b941a10.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/b8b3ce3b74093f68faa156731b941a10.mp4
b8dfea36045cb9aff5c4b651c449db65,shortVideos/b8dfea36045cb9aff5c4b651c449db65.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/b8dfea36045cb9aff5c4b651c449db65.mp4
ba13f9630523b916c9a5e109c9558653,shortVideos/ba13f9630523b916c9a5e109c9558653.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/ba13f9630523b916c9a5e109c9558653.mp4
bc53ea46479084e9c70168e374581ad5,shortVideos/bc53ea46479084e9c70168e374581ad5.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/bc53ea46479084e9c70168e374581ad5.mp4
be35d625d103fc69744d86e305efea06,shortVideos/be35d625d103fc69744d86e305efea06.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/be35d625d103fc69744d86e305efea06.mp4
be5a7b7ca77f8e0de9fe5a12479ef45d,shortVideos/be5a7b7ca77f8e0de9fe5a12479ef45d.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/be5a7b7ca77f8e0de9fe5a12479ef45d.mp4
c02094d05a29afc10e5556ee392b195f,shortVideos/c02094d05a29afc10e5556ee392b195f.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/c02094d05a29afc10e5556ee392b195f.mp4
c061489180dfa7f8864fa70f08879966,shortVideos/c061489180dfa7f8864fa70f08879966.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/c061489180dfa7f8864fa70f08879966.mp4
c09e8de2336177e58550a133004dedbc,shortVideos/c09e8de2336177e58550a133004dedbc.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/c09e8de2336177e58550a133004dedbc.mp4
c2a9bb601fd2f559f67db470202fdd1a,shortVideos/c2a9bb601fd2f559f67db470202fdd1a.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/c2a9bb601fd2f559f67db470202fdd1a.mp4
c3641548b3dde11ab33fc9a674e67f4c,shortVideos/c3641548b3dde11ab33fc9a674e67f4c.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/c3641548b3dde11ab33fc9a674e67f4c.mp4
c476fa3aeba6dbda1ac6502fec0904fe,shortVideos/c476fa3aeba6dbda1ac6502fec0904fe.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/c476fa3aeba6dbda1ac6502fec0904fe.mp4
c59e9cfffc0cba73c9673131ac270009,shortVideos/c59e9cfffc0cba73c9673131ac270009.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/c59e9cfffc0cba73c9673131ac270009.mp4
c5a8744185a281978d31c1575232614c,shortVideos/c5a8744185a281978d31c1575232614c.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/c5a8744185a281978d31c1575232614c.mp4
c652a5a5f7f07ff0b6e947f3bdd4ffbb,shortVideos/c652a5a5f7f07ff0b6e947f3bdd4ffbb.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/c652a5a5f7f07ff0b6e947f3bdd4ffbb.mp4
c6a673aa5d34f89ede32a5631f006886,shortVideos/c6a673aa5d34f89ede32a5631f006886.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/c6a673aa5d34f89ede32a5631f006886.mp4
c992fe6fa6e8f4f304df69a2fae4cb08,shortVideos/c992fe6fa6e8f4f304df69a2fae4cb08.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/c992fe6fa6e8f4f304df69a2fae4cb08.mp4
caa02c883204b9937b2b1ae5b6b84381,shortVideos/caa02c883204b9937b2b1ae5b6b84381.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/caa02c883204b9937b2b1ae5b6b84381.mp4
cb061473fc4d14ac8f84ec9d8000f0c5,shortVideos/cb061473fc4d14ac8f84ec9d8000f0c5.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/cb061473fc4d14ac8f84ec9d8000f0c5.mp4
cd72fc8151b7ce343299664a4cae0823,shortVideos/cd72fc8151b7ce343299664a4cae0823.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/cd72fc8151b7ce343299664a4cae0823.mp4
cea477054ab26d3e85468347d2b339da,shortVideos/cea477054ab26d3e85468347d2b339da.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/cea477054ab26d3e85468347d2b339da.mp4
cefb1cb3010e41df8cf67b3d344dfa09,shortVideos/cefb1cb3010e41df8cf67b3d344dfa09.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/cefb1cb3010e41df8cf67b3d344dfa09.mp4
d27629b2dfe11e406f1eed1733f68f04,shortVideos/d27629b2dfe11e406f1eed1733f68f04.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/d27629b2dfe11e406f1eed1733f68f04.mp4
d4124e17e92f28577eb6e0e4dcd201be,shortVideos/d4124e17e92f28577eb6e0e4dcd201be.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/d4124e17e92f28577eb6e0e4dcd201be.mp4
d495a8580881a42f4d6e40efb3da98bc,shortVideos/d495a8580881a42f4d6e40efb3da98bc.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/d495a8580881a42f4d6e40efb3da98bc.mp4
d644995306ba1c7976c40f8b8b354ccb,shortVideos/d644995306ba1c7976c40f8b8b354ccb.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/d644995306ba1c7976c40f8b8b354ccb.mp4
da2389a54e766408b5da05133b890369,shortVideos/da2389a54e766408b5da05133b890369.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/da2389a54e766408b5da05133b890369.mp4
da38d92c37bdcd3c727fc22b2fd42d88,shortVideos/da38d92c37bdcd3c727fc22b2fd42d88.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/da38d92c37bdcd3c727fc22b2fd42d88.mp4
db5488875bb4b0d65486989e13c61476,shortVideos/db5488875bb4b0d65486989e13c61476.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/db5488875bb4b0d65486989e13c61476.mp4
db85c0fbb319209616e48467f5add57a,shortVideos/db85c0fbb319209616e48467f5add57a.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/db85c0fbb319209616e48467f5add57a.mp4
dbcdea131eadb3f303e12491eb7ab4bd,shortVideos/dbcdea131eadb3f303e12491eb7ab4bd.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/dbcdea131eadb3f303e12491eb7ab4bd.mp4
defe08ff84becc2e793d335ab7cc3a4f,shortVideos/defe08ff84becc2e793d335ab7cc3a4f.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/defe08ff84becc2e793d335ab7cc3a4f.mp4
df382b18cef70d0c92131e4cf69efd0c,shortVideos/df382b18cef70d0c92131e4cf69efd0c.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/df382b18cef70d0c92131e4cf69efd0c.mp4
dfa24547b86881cbebce7eea8a2e8a5e,shortVideos/dfa24547b86881cbebce7eea8a2e8a5e.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/dfa24547b86881cbebce7eea8a2e8a5e.mp4
e082c6fa555723edf6a1db4fb04b1c50,shortVideos/e082c6fa555723edf6a1db4fb04b1c50.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/e082c6fa555723edf6a1db4fb04b1c50.mp4
e1ef3aff719b42afb939f5d073e6210f,shortVideos/e1ef3aff719b42afb939f5d073e6210f.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/e1ef3aff719b42afb939f5d073e6210f.mp4
e2b4e84f104d40e7847b06afa450a733,shortVideos/e2b4e84f104d40e7847b06afa450a733.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/e2b4e84f104d40e7847b06afa450a733.mp4
e5cbf248085a39f9c7d74485f8eeb4aa,shortVideos/e5cbf248085a39f9c7d74485f8eeb4aa.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/e5cbf248085a39f9c7d74485f8eeb4aa.mp4
e74409239f8d80ba8774080d291edf5c,shortVideos/e74409239f8d80ba8774080d291edf5c.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/e74409239f8d80ba8774080d291edf5c.mp4
e89ef1a169442cd3fd97768f8b7eca85,shortVideos/e89ef1a169442cd3fd97768f8b7eca85.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/e89ef1a169442cd3fd97768f8b7eca85.mp4
e93bd12bd175a917df345cc1aa111440,shortVideos/e93bd12bd175a917df345cc1aa111440.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/e93bd12bd175a917df345cc1aa111440.mp4
ecf890e409e06086d5ba5a01c96ddc88,shortVideos/ecf890e409e06086d5ba5a01c96ddc88.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/ecf890e409e06086d5ba5a01c96ddc88.mp4
ed4c428c6483d7b42dbc82c883095bcc,shortVideos/ed4c428c6483d7b42dbc82c883095bcc.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/ed4c428c6483d7b42dbc82c883095bcc.mp4
f2b42237ed566bf3baeceda6b879dd4d,shortVideos/f2b42237ed566bf3baeceda6b879dd4d.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/f2b42237ed566bf3baeceda6b879dd4d.mp4
f34ade583e14ed6f5dfd33503f3111fe,shortVideos/f34ade583e14ed6f5dfd33503f3111fe.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/f34ade583e14ed6f5dfd33503f3111fe.mp4
f34d07be7611ffb5111abafbdea5c59e,shortVideos/f34d07be7611ffb5111abafbdea5c59e.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/f34d07be7611ffb5111abafbdea5c59e.mp4
f435e5204f6e4ecadff7ba015951313d,shortVideos/f435e5204f6e4ecadff7ba015951313d.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/f435e5204f6e4ecadff7ba015951313d.mp4
f7367adaf165593b8b9755e1c463bdba,shortVideos/f7367adaf165593b8b9755e1c463bdba.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/f7367adaf165593b8b9755e1c463bdba.mp4
fc51ec638fad4a4f2346b2b8c3fb9a1c,shortVideos/fc51ec638fad4a4f2346b2b8c3fb9a1c.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/fc51ec638fad4a4f2346b2b8c3fb9a1c.mp4
fde6d5a7e2541644667f5b77d81f2972,shortVideos/fde6d5a7e2541644667f5b77d81f2972.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/fde6d5a7e2541644667f5b77d81f2972.mp4
ff587b166432a459a3486771f50b3641,shortVideos/ff587b166432a459a3486771f50b3641.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/ff587b166432a459a3486771f50b3641.mp4
ff9a681bb69c6a0e936760f27520e632,shortVideos/ff9a681bb69c6a0e936760f27520e632.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/ff9a681bb69c6a0e936760f27520e632.mp4
ffd75dfe63c5051b5c86d39ae2283d08,shortVideos/ffd75dfe63c5051b5c86d39ae2283d08.mp4,https://tezda-images.s3.amazonaws.com/shortVideos/ffd75dfe63c5051b5c86d39ae2283d08.mp4
